context	corpus	speaker	word	onbin	age	gender	speech_style	location	f_word	f_pos	traditional	neutralized
、だけど、自分とこが仕切る結婚式だ	KSJ	KSJ144	仕切る	X	6	F	0.425	adj	結婚式	noun	X	X
自分が好きなようにするやん。	KSJ	KSJ144	する	X	6	F	0.425	adj	やん	dis	X	X
結婚式じゃなくて豊岡でする時は	KSJ	KSJ144	する	X	6	F	0.425	adj	時	noun	X	X
、バス貸切って高砂から来るっていう	KSJ	KSJ144	来る	X	6	F	0.425	adj	って	case	X	X
......おるおる。	KSJ	KSJ144	おる	X	6	F	0.425	adj	おる	other.lexical	X	X
.	KSJ	KSJ144	おる	X	6	F	0.425	adj	.	pause	X	X
女の子の方で結婚式を挙げるっていう	KSJ	KSJ144	挙げる	X	6	F	0.425	adj	って	case	X	X
に来てそこで結婚式を挙げる。.	KSJ	KSJ144	挙げる	X	6	F	0.425	adj	.	pause	X	X
そして披露宴を挙げる。.	KSJ	KSJ144	挙げる	X	6	F	0.425	adj	.	pause	X	X
...そういう風に伝わる、伝える	KSJ	KSJ144	伝わる	X	6	F	0.425	adj	.	pause	X	X
やんお互い	KSJ	KSJ144	伝える	X	6	F	0.425	adj	やん	dis	X	X
そう。.盛って話する。.	KSJ	KSJ144	する	X	6	F	0.425	adj	.	pause	X	X
..エバラって知ってる？.	KSJ	KSJ144	知ってる	X	6	F	0.425	nonadj	.	pause	X	X
.向こうになんか知ってる若い娘	KSJ	KSJ144	知ってる	X	6	F	0.425	nonadj	若い	other.lexical	X	X
さんおるよーみたい	KSJ	KSJ144	おる	X	6	F	0.425	adj	よー	sfp	X	X
感じで。.会ってみる？.	KSJ	KSJ144	会ってみる	X	6	F	0.425	nonadj	.	pause	X	X
そういうあのー、なんかあのーマッチングする会社みたい	KSJ	KSJ144	する	X	6	F	0.425	adj	会社	noun	X	X
なあ。.別に気持ちであげるやつや	KSJ	KSJ144	あげる	X	6	F	0.425	adj	やつ	other.lexical	X	X
活動って短大入って卒業するまでに	KSJ	KSJ144	する	X	6	F	0.425	adj	まで	other.gramm	X	X
時に、まあ言葉に詰まるし。	KSJ	KSJ144	詰まる	X	6	F	0.425	adj	し	other.gramm	X	X
で就職活動なんてすぐある訳ない	KSJ	KSJ144	ある	X	6	F	0.425	adj	訳	noun	X	X
とかそういうのんを置いてる販売店	KSJ	KSJ144	置いてる	X	6	F	0.425	nonadj	販売	noun	X	X
、ジャスコの二階にあるやん。	KSJ	KSJ144	ある	X	6	F	0.425	adj	やん	dis	X	X
女の子達がよう行ってるやん。	KSJ	KSJ144	行ってる	X	6	F	0.425	nonadj	やん	dis	X	X
髪留めとか色々売ってるお店	KSJ	KSJ144	売ってる	X	6	F	0.425	nonadj	お	noun	X	X
あるやん。	KSJ	KSJ144	ある	X	6	F	0.425	adj	やん	dis	X	X
たりとか、ちょっとプレゼントになるような	KSJ	KSJ144	なる	X	6	F	0.425	adj	よう	noun	X	X
ないから、その合間にできる仕事って	KSJ	KSJ144	できる	X	6	F	0.425	adj	仕事	noun	X	X
.そこであんな仕事してる、こんな	KSJ	KSJ144	してる	X	6	F	0.425	nonadj	.	pause	X	X
仕事してるって言っ	KSJ	KSJ144	してる	X	6	F	0.425	nonadj	って	case	X	X
、ホクセイ社の方に就職することに	KSJ	KSJ144	する	X	6	F	0.425	adj	こと	noun	X	X
オンマもうそろそろ五十になるやんか	KSJ	KSJ144	なる	X	6	F	0.425	adj	やん	dis	X	X
..だから、保険引かれるから。	KSJ	KSJ144	れる	X	6	F	0.425	adj	から	other.gramm	X	X
。.実際に手に入るお金が	KSJ	KSJ144	入る	X	6	F	0.425	adj	お金	noun	X	X
、ほんまに。.家に入れる事も	KSJ	KSJ144	入れる	X	6	F	0.425	adj	事	noun	X	X
そこに働くのに車がいるっていう	KSJ	KSJ144	いる	X	6	F	0.425	adj	って	case	X	X
で、どんなんでもええから乗れる車ちょっと	KSJ	KSJ144	乗れる	X	6	F	0.425	adj	車	noun	X	X
自分の弟がしてる会社や	KSJ	KSJ144	してる	X	6	F	0.425	nonadj	会社	noun	X	X
入って、その後何するかって	KSJ	KSJ144	する	X	6	F	0.425	adj	か	sfp	X	X
を、やっぱり大学中に見つけんな、	KSJ	KSJ144	見つける	O	6	F	0.425	adj	な	sfp	O	X
そういう事になると思う	KSJ	KSJ144	なる	X	6	F	0.425	adj	と	case	X	X
意気込みを持って面接に来る子と	KSJ	KSJ144	来る	X	6	F	0.425	adj	子	noun	X	X
しなってぼんやり面接に来る子の	KSJ	KSJ144	来る	X	6	F	0.425	adj	子	noun	X	X
。.やっぱり職を転々するのも	KSJ	KSJ144	する	X	6	F	0.425	adj	の	nom	O	X
て求人がいっぱい来てるわけ。	KSJ	KSJ144	来てる	X	6	F	0.425	nonadj	わけ	noun	X	X
言ったら広告が貼ってあるみたいな	KSJ	KSJ144	ある	X	6	F	0.425	adj	みたい	dis	X	X
を言って、そっから始まるんか	KSJ	KSJ144	始まる	X	6	F	0.425	adj	ん	sfp	O	O
が新井保育園に行ってるとき。	KSJ	KSJ144	行ってる	X	6	F	0.425	nonadj	とき	noun	X	X
.トンセンがまだ一歳なるかなれ	KSJ	KSJ144	なる	X	6	F	0.425	adj	か	sfp	X	X
あかんような気もする。.	KSJ	KSJ144	する	X	6	F	0.425	adj	.	pause	X	X
..うん、ちょっとしんみりするなあ。	KSJ	KSJ144	する	X	6	F	0.425	adj	な	sfp	O	X
、今のシャンデリアがグラグラするくらい。	KSJ	KSJ144	する	X	6	F	0.425	adj	くらい	other.gramm	X	X
だから、余震でグラグラってなるたんびに	KSJ	KSJ144	なる	X	6	F	0.425	adj	たんび	noun	X	X
.....引っ越しするなら？	KSJ	KSJ144	する	X	6	F	0.425	adj	なら	dis	O	X
、海をじーっと見てるだけで	KSJ	KSJ144	見てる	X	6	F	0.425	nonadj	だけ	other.gramm	O	X
並んどったから、もう入るのやめ	KSJ	KSJ144	入る	X	6	F	0.425	adj	の	nom	O	X
そう。.すごい匂いしてん、檜	KSJ	KSJ144	してん	O	6	F	0.425	nonadj	.	pause	X	O
友達が結婚したりとかするときも	KSJ	KSJ144	する	X	6	F	0.425	adj	とき	noun	X	X
.....結婚する前は	KSJ	KSJ144	する	X	6	F	0.425	adj	前	other.lexical	X	X
な。.結婚する前は	KSJ	KSJ144	する	X	6	F	0.425	adj	前	other.lexical	X	X
.うん、でも座ってできるから割と	KSJ	KSJ144	座ってできる	X	6	F	0.425	nonadj	から	other.gramm	X	X
の、えーっと、モデルルームに来るお客さん	KSJ	KSJ144	来る	X	6	F	0.425	adj	お客	noun	X	X
、座ってお客さんが来るやん？	KSJ	KSJ144	来る	X	6	F	0.425	adj	やん	dis	X	X
そこの会社の人がするし、	KSJ	KSJ144	する	X	6	F	0.425	adj	し	other.gramm	X	X
パソコンで住所がパーって書けるけど昔	KSJ	KSJ144	書ける	X	6	F	0.425	adj	けど	dis	X	X
......ある会社の	KSJ	KSJ144	ある	X	6	F	0.425	adj	会社	noun	X	X
、あのー、ある会社の	KSJ	KSJ144	ある	X	6	F	0.425	adj	会社	noun	X	X
.....結構疲れんねん手	KSJ	KSJ144	疲れる	O	6	F	0.425	adj	ねん	sfp	O	X
、とにかくうろうろして散策する梅田を	KSJ	KSJ144	する	X	6	F	0.425	adj	梅田	noun	X	X
歳、高校生、大学生になるまでは	KSJ	KSJ144	なる	X	6	F	0.425	adj	まで	other.gramm	X	X
家の前に帰ってくるのを	KSJ	KSJ144	帰ってくる	X	6	F	0.425	nonadj	の	nom	O	X
て立ち話して帰ってくるとかある	KSJ	KSJ144	帰ってくる	X	6	F	0.425	nonadj	とか	case	X	X
やん。	KSJ	KSJ144	ある	X	6	F	0.425	adj	やん	dis	X	X
なって、まあ成人もするやろ。	KSJ	KSJ144	する	X	6	F	0.425	adj	やろ	dis	X	X
はなんでも親の責任になるし、	KSJ	KSJ144	なる	X	6	F	0.425	adj	し	other.gramm	X	X
て行動してもらわな困るっていう	KSJ	KSJ144	困る	X	6	F	0.425	adj	って	case	X	X
できればちらっとでも海が見える神戸に	KSJ	KSJ144	見える	X	6	F	0.425	adj	神戸	noun	X	X
道路な。.月見山を抜けると、	KSJ	KSJ144	抜ける	X	6	F	0.425	adj	と	other.gramm	X	X
トンネルを抜けると海	KSJ	KSJ144	抜ける	X	6	F	0.425	adj	と	other.gramm	X	X
がちらっと見えんねん高速	KSJ	KSJ144	見える	O	6	F	0.425	adj	ねん	sfp	O	X
道路から。.そこを通るとテンション	KSJ	KSJ144	通る	X	6	F	0.425	adj	と	other.gramm	X	X
あがる。.	KSJ	KSJ144	あがる	X	6	F	0.425	adj	.	pause	X	X
できたら、ポートタワーが見える。.	KSJ	KSJ144	見える	X	6	F	0.425	adj	.	pause	X	X
、今は明石大橋ができる前は	KSJ	KSJ144	できる	X	6	F	0.425	adj	前	other.lexical	X	X
もう神戸のポートタワーがなくなることは	KSJ	KSJ144	なくなる	X	6	F	0.425	adj	こと	noun	X	X
神戸のあのポートタワーが見える、見え	KSJ	KSJ144	見える	X	6	F	0.425	adj	.	pause	X	X
たらすぐ見に行けるところでも	KSJ	KSJ144	行ける	X	6	F	0.425	adj	ところ	noun	X	X
いいし、見えるといい	KSJ	KSJ144	見える	X	6	F	0.425	adj	と	other.gramm	X	X
.......払うお金はあるわ。	KSJ	KSJ145	ある	X	10	M	0.12	adj	わ	sfp	X	X
....日本におる親父が	KSJ	KSJ145	おる	X	10	M	0.12	adj	親父	noun	X	X
な、送ってきてくれるやん。	KSJ	KSJ145	きてくれる	X	10	M	0.12	nonadj	やん	dis	X	X
お前（不明）金があるはずは	KSJ	KSJ145	ある	X	10	M	0.12	adj	はず	noun	X	X
はそらどこに田んぼがあんのか	KSJ	KSJ145	ある	O	10	M	0.12	adj	の	sfp	O	X
な、あの家は覚えとるで。	KSJ	KSJ145	覚えとる	X	10	M	0.12	nonadj	で	sfp	O	X
住むとこやからな、するけんど庭	KSJ	KSJ145	する	X	10	M	0.12	adj	けど	other.gramm	X	X
..どこの店でもやんねんけど	KSJ	KSJ145	やる	O	10	M	0.12	adj	ねん	sfp	O	X
贅沢になってもうてるな。	KSJ	KSJ145	もうてる	X	10	M	0.12	nonadj	な	sfp	O	X
貧乏でも今それでも手づかみでするとこない	KSJ	KSJ145	する	X	10	M	0.12	adj	とこ	noun	X	X
汚い汚い。.病気になるわあんなん	KSJ	KSJ145	なる	X	10	M	0.12	adj	わ	sfp	X	X
。.分からん、洗っとんかな	KSJ	KSJ145	洗っとん	O	10	M	0.12	nonadj	か	sfp	X	X
見てないとこで洗っとんのかも	KSJ	KSJ145	洗っとん	O	10	M	0.12	nonadj	の	sfp	O	X
そら分からへんわ、洗とんか分から	KSJ	KSJ145	洗とん	O	10	M	0.12	nonadj	か	sfp	X	X
.....見とるやんさかいに	KSJ	KSJ145	見とる	X	10	M	0.12	nonadj	やん	dis	X	X
ようにそら食べてそらするわ。	KSJ	KSJ145	する	X	10	M	0.12	adj	わ	sfp	X	X
しとったらやな、食べるわいな	KSJ	KSJ145	食べる	X	10	M	0.12	adj	わ	sfp	X	X
...これ録音しとん？.	KSJ	KSJ145	しとん	O	10	M	0.12	nonadj	.	pause	X	O
.ほんなら聞いても怒られるとやっ	KSJ	KSJ145	れる	X	10	M	0.12	adj	と	other.gramm	X	X
やな、何かを覚えることが	KSJ	KSJ145	覚える	X	10	M	0.12	adj	こと	noun	X	X
。.こういう綺麗な仕方すんねんとか	KSJ	KSJ145	する	O	10	M	0.12	adj	ねん	sfp	O	X
、こんなやり方があんねんや	KSJ	KSJ145	ある	O	10	M	0.12	adj	ねん	dis	O	X
もんお前、あのー頭で考えるんと	KSJ	KSJ145	考える	X	10	M	0.12	adj	ん	nom	O	O
実際にするんと	KSJ	KSJ145	する	X	10	M	0.12	adj	ん	nom	O	O
というやつはなんぼでもあるやん。	KSJ	KSJ145	ある	X	10	M	0.12	adj	やん	dis	X	X
人をつこうたこともあるし使わ	KSJ	KSJ145	ある	X	10	M	0.12	adj	し	other.gramm	X	X
れたこともあるけんどや	KSJ	KSJ145	ある	X	10	M	0.12	adj	けど	other.gramm	X	X
とこもありゃあ悪いとこもあるし。	KSJ	KSJ145	ある	X	10	M	0.12	adj	し	other.gramm	X	X
もおれば賢いやつもおるしや	KSJ	KSJ145	おる	X	10	M	0.12	adj	し	other.gramm	X	X
もおれば頑張り屋もおるしや	KSJ	KSJ145	おる	X	10	M	0.12	adj	し	other.gramm	X	X
んもおればなまくらもおるしや	KSJ	KSJ145	おる	X	10	M	0.12	adj	し	other.gramm	X	X
は一時も二時まで商売するでな	KSJ	KSJ145	する	X	10	M	0.12	adj	で	other.gramm	O	X
な。.また優しいにするお客さん	KSJ	KSJ145	する	X	10	M	0.12	adj	お客	noun	X	X
もあるし、	KSJ	KSJ145	ある	X	10	M	0.12	adj	し	other.gramm	X	X
また分かってくれるお客さん	KSJ	KSJ145	分かってくれる	X	10	M	0.12	nonadj	お客	noun	X	X
。.むつかしいことばーっか言いよるやつも	KSJ	KSJ145	言いよる	X	10	M	0.12	nonadj	やつ	other.lexical	X	X
おるし。	KSJ	KSJ145	おる	X	10	M	0.12	adj	し	other.gramm	X	X
やっぱりなお金払て来とんねや	KSJ	KSJ145	来とん	O	10	M	0.12	nonadj	ね	dis	O	X
から偉そうにやるし、	KSJ	KSJ145	やる	X	10	M	0.12	adj	し	other.gramm	X	X
こっちはお金もらえんねや	KSJ	KSJ145	もらえる	O	10	M	0.12	adj	ね	dis	O	X
からやな、やっぱりへっこらへっこらするわな	KSJ	KSJ145	する	X	10	M	0.12	adj	わ	sfp	X	X
してやな、ほいでするわけや	KSJ	KSJ145	する	X	10	M	0.12	adj	わけ	noun	X	X
がやな、残して帰るやろ、	KSJ	KSJ145	帰る	X	10	M	0.12	adj	やろ	dis	X	X
かってつまんで食べてみるがな	KSJ	KSJ145	食べてみる	X	10	M	0.12	nonadj	が	other.gramm	X	X
さんがこんなもんお前辛すぎる、水臭い	KSJ	KSJ145	すぎる	X	10	M	0.12	adj	.	pause	X	X
てな、ずっと来てくれるお客さん	KSJ	KSJ145	来てくれる	X	10	M	0.12	nonadj	お客	noun	X	X
になって相手してくれるんか	KSJ	KSJ145	してくれる	X	10	M	0.12	nonadj	ん	sfp	O	O
中でもそやから今あるように	KSJ	KSJ145	ある	X	10	M	0.12	adj	よう	noun	X	X
も料理のやつは書いとるしや	KSJ	KSJ145	書いとる	X	10	M	0.12	nonadj	し	other.gramm	X	X
な、まあまあ色々出てくるやん。	KSJ	KSJ145	出てくる	X	10	M	0.12	nonadj	やん	dis	X	X
テレビで色々料理の番組するやん。	KSJ	KSJ145	する	X	10	M	0.12	adj	やん	dis	X	X
、そやからおかず一つ作るんでも	KSJ	KSJ145	作る	X	10	M	0.12	adj	ん	nom	O	O
とこれとでおかずは作るに決まっ	KSJ	KSJ145	作る	X	10	M	0.12	adj	に	case	O	X
これを入れたらもっとおいしなるやろか	KSJ	KSJ145	なる	X	10	M	0.12	adj	やろ	dis	X	X
にトマトケチャップ混ぜたらどない味なるやろ思	KSJ	KSJ145	なる	X	10	M	0.12	adj	やろ	dis	X	X
混ぜてみたりやなするわけや	KSJ	KSJ145	する	X	10	M	0.12	adj	わけ	noun	X	X
やな、そらもう色々すんねや	KSJ	KSJ145	する	O	10	M	0.12	adj	ね	dis	O	X
、そら量の加減もするんよ	KSJ	KSJ145	する	X	10	M	0.12	adj	ん	sfp	O	O
なんどやな、にんにくばっかり入れるとくそう	KSJ	KSJ145	入れる	X	10	M	0.12	adj	と	other.gramm	X	X
...レシピは覚えとるで。	KSJ	KSJ145	覚えとる	X	10	M	0.12	nonadj	で	sfp	O	X
と何と入れて、するんや	KSJ	KSJ145	する	X	10	M	0.12	adj	ん	dis	O	O
いう基本は分かるがな	KSJ	KSJ145	分かる	X	10	M	0.12	adj	が	other.gramm	X	X
。.せやから今あるように	KSJ	KSJ145	ある	X	10	M	0.12	adj	よう	noun	X	X
は怖いという考え方があるわけや	KSJ	KSJ145	ある	X	10	M	0.12	adj	わけ	noun	X	X
けんどんはるか昔焼肉屋しよる自分やっ	KSJ	KSJ145	しよる	X	10	M	0.12	nonadj	自分	noun	X	X
、ユッケなんかして、すんの何	KSJ	KSJ145	する	O	10	M	0.12	adj	の	nom	O	X
入れてにんにく入れたら消毒なるおもとっ	KSJ	KSJ145	なる	X	10	M	0.12	adj	お	noun	X	X
からな。.そない食中毒なることあれ	KSJ	KSJ145	なる	X	10	M	0.12	adj	こと	noun	X	X
を取って中だけをすんねんけど	KSJ	KSJ145	する	O	10	M	0.12	adj	ねん	sfp	O	X
..何回でもしとるけんどや	KSJ	KSJ145	しとる	X	10	M	0.12	nonadj	けど	other.gramm	X	X
.....売っとんのは	KSJ	KSJ145	売っとん	O	10	M	0.12	nonadj	の	nom	O	X
売っとんで。	KSJ	KSJ145	売っとん	O	10	M	0.12	nonadj	で	sfp	O	X
.そら肉屋は生で食べる言うたら	KSJ	KSJ145	食べる	X	10	M	0.12	adj	言う	other.lexical	X	X
のええとこくれ言うたらくれるがな	KSJ	KSJ145	くれる	X	10	M	0.12	adj	が	other.gramm	X	X
.なんぼでもしよおもたらできる。.	KSJ	KSJ145	たらできる	X	10	M	0.12	nonadj	.	pause	X	X
....昔はあたるちゅうこと	KSJ	KSJ145	あたる	X	10	M	0.12	adj	ちゅう	other.lexical	X	X
やな。.平気でするやん。	KSJ	KSJ145	する	X	10	M	0.12	adj	やん	dis	X	X
いいやん。.何もあぶる必要ない	KSJ	KSJ145	あぶる	X	10	M	0.12	adj	必要	other.lexical	X	X
した言うて小学校行きよる時は	KSJ	KSJ145	行きよる	X	10	M	0.12	nonadj	時	noun	X	X
も十九もなってくるとや	KSJ	KSJ145	なってくる	X	10	M	0.12	nonadj	と	other.gramm	X	X
出たら知らん事ようけあるやん。	KSJ	KSJ145	ある	X	10	M	0.12	adj	やん	dis	X	X
まあなんとかこうやっていけるわなあ	KSJ	KSJ145	やっていける	X	10	M	0.12	nonadj	わ	sfp	X	X
。.んなもんお前今いるこっちゃ面積	KSJ	KSJ145	いる	X	10	M	0.12	adj	こっちゃ	noun	X	X
.そやからそんなんが要るんや	KSJ	KSJ145	要る	X	10	M	0.12	adj	ん	dis	O	O
な、結局そういうことが要るわけや	KSJ	KSJ145	要る	X	10	M	0.12	adj	わけ	noun	X	X
.いうてまあ出てくるやん。	KSJ	KSJ145	出てくる	X	10	M	0.12	nonadj	やん	dis	X	X
。.これは何ルーベあんねん言わ	KSJ	KSJ145	ある	O	10	M	0.12	adj	ねん	sfp	O	X
図ろおもたらな、底辺掛ける高さ	KSJ	KSJ145	掛ける	X	10	M	0.12	adj	高	other.lexical	X	X
割る二やろ	KSJ	KSJ145	割る	X	10	M	0.12	adj	二	other.lexical	O	X
の面積図ろおもたら直径掛ける直径の	KSJ	KSJ145	掛ける	X	10	M	0.12	adj	直径	noun	X	X
なんや、二乗掛ける円周率	KSJ	KSJ145	掛ける	X	10	M	0.12	adj	円周	noun	X	X
な。.半径と半径掛ける円周率	KSJ	KSJ145	掛ける	X	10	M	0.12	adj	円周	noun	X	X
や。.そんなんが色々あんねや	KSJ	KSJ145	ある	O	10	M	0.12	adj	ね	dis	O	X
率いうのが出てくんねや	KSJ	KSJ145	出てくる	O	10	M	0.12	nonadj	ね	dis	O	X
なってなんぼに減ってくるとかや	KSJ	KSJ145	減ってくる	X	10	M	0.12	nonadj	とか	case	X	X
。.そういう変化率があんねん。	KSJ	KSJ145	ある	O	10	M	0.12	adj	ねん	sfp	O	X
）技師の二級もっとんねんで	KSJ	KSJ145	もっとん	O	10	M	0.12	nonadj	ねん	dis	O	X
調理師の免許も持っとるし。	KSJ	KSJ145	持っとる	X	10	M	0.12	nonadj	し	other.gramm	X	X
......あるで、	KSJ	KSJ145	ある	X	10	M	0.12	adj	で	sfp	O	X
調理師の名前で出しとるわけや	KSJ	KSJ145	出しとる	X	10	M	0.12	nonadj	わけ	noun	X	X
もんでな。.営業する許可は	KSJ	KSJ145	する	X	10	M	0.12	adj	許可	noun	X	X
ます言う許可は保健所でくれるんや	KSJ	KSJ145	くれる	X	10	M	0.12	adj	ん	dis	O	O
に調理師の免状が要るか言う	KSJ	KSJ145	要る	X	10	M	0.12	adj	か	sfp	X	X
たら結局営業は親方がするけんども、	KSJ	KSJ145	する	X	10	M	0.12	adj	けど	other.gramm	X	X
師を使ってなんぼでもできるわけや	KSJ	KSJ145	できる	X	10	M	0.12	adj	わけ	noun	X	X
からな。.雇ってするわけや	KSJ	KSJ145	する	X	10	M	0.12	adj	わけ	noun	X	X
カフェ言うたらお酒も飲めるやろ？	KSJ	KSJ145	飲める	X	10	M	0.12	adj	やろ	dis	X	X
.うんまあケーキもそんなに食べる思ったら	KSJ	KSJ145	食べる	X	10	M	0.12	adj	思っ	other.lexical	X	X
食べる一緒や	KSJ	KSJ145	食べる	X	10	M	0.12	adj	一緒	noun	X	X
本トロのええとこを食べるんと	KSJ	KSJ145	食べる	X	10	M	0.12	adj	ん	nom	O	O
五百円も二千円するやつなっ	KSJ	KSJ145	する	X	10	M	0.12	adj	やつ	other.lexical	X	X
スシローで二百円で食べれるトロと	KSJ	KSJ145	食べれる	X	10	M	0.12	adj	トロ	noun	X	X
に買うやん。.ほいでするさかいまあまあ	KSJ	KSJ145	する	X	10	M	0.12	adj	さかい	other.gramm	X	X
いけるわな	KSJ	KSJ145	いける	X	10	M	0.12	adj	わ	sfp	X	X
.やからまあまあ安う売ったりするけんどや	KSJ	KSJ145	する	X	10	M	0.12	adj	けど	other.gramm	X	X
中トロとか赤身とかになんねんけど	KSJ	KSJ145	なる	O	10	M	0.12	adj	ねん	sfp	O	X
そら口ん中入れたら溶けるで。	KSJ	KSJ145	溶ける	X	10	M	0.12	adj	で	sfp	O	X
中入れたら油がぐーっと溶けるんと	KSJ	KSJ145	溶ける	X	10	M	0.12	adj	ん	nom	O	O
に、そんなとこ行って食べる思たら	KSJ	KSJ145	食べる	X	10	M	0.12	adj	思	other.lexical	X	X
まあ寿司でも食べてきよんんが	KSJ	KSJ145	きよん	O	10	M	0.12	nonadj	ん	nom	O	O
大将ええの握ってってなるやん。	KSJ	KSJ145	なる	X	10	M	0.12	adj	やん	dis	X	X
千や二万ぐらい取られるがな	KSJ	KSJ145	れる	X	10	M	0.12	adj	が	other.gramm	X	X
.そんなもんやから今いるように	KSJ	KSJ145	いる	X	10	M	0.12	adj	よう	noun	X	X
.うん、やからそういうの食べるからトロ	KSJ	KSJ145	食べる	X	10	M	0.12	adj	から	other.gramm	X	X
でもトロのええとこがあるがな	KSJ	KSJ145	ある	X	10	M	0.12	adj	が	other.gramm	X	X
